,Year,Total,Gender,Symbol,GDP,Country
2226,2012,85.0,16.666666666666664,SVK,17498.3539002594,Slovakia
2227,2013,112.0,0.0,SVK,18276.0095516546,Slovakia
2228,2014,122.0,16.666666666666664,SVK,18719.9881409371,Slovakia
2229,2015,97.0,0.0,SVK,16390.8821748507,Slovakia
2230,2016,78.0,16.666666666666664,SVK,16563.4404971229,Slovakia
2231,2017,75.0,16.666666666666664,SVK,17585.197002257,Slovakia
2232,2018,140.0,16.666666666666664,SVK,19486.3936845505,Slovakia
2233,2019,114.0,0.0,SVK,19381.8905468746,Slovakia
2234,1993,43.0,20.0,SLO,,Slovenia
2235,1994,47.0,20.0,SLO,,Slovenia
2236,1995,42.0,20.0,SLO,,Slovenia
2237,1996,49.0,16.666666666666664,SLO,,Slovenia
2238,1997,70.0,0.0,SLO,,Slovenia
2239,1998,44.0,16.666666666666664,SLO,,Slovenia
2240,1999,46.0,50.0,SLO,,Slovenia
2241,2000,73.0,50.0,SLO,,Slovenia
2242,2001,27.0,33.33333333333333,SLO,,Slovenia
2243,2002,46.0,16.666666666666664,SLO,,Slovenia
2244,2003,18.0,0.0,SLO,,Slovenia
2245,2004,69.0,0.0,SLO,,Slovenia
2246,2005,49.0,33.33333333333333,SLO,,Slovenia
2247,2006,90.0,16.666666666666664,SLO,,Slovenia
2248,2007,85.0,16.666666666666664,SLO,,Slovenia
2249,2008,68.0,16.666666666666664,SLO,,Slovenia
2250,2009,58.0,16.666666666666664,SLO,,Slovenia
2251,2010,78.0,0.0,SLO,,Slovenia
2252,2011,64.0,33.33333333333333,SLO,,Slovenia
2253,2012,71.0,16.666666666666664,SLO,,Slovenia
2254,2013,34.0,33.33333333333333,SLO,,Slovenia
2255,2014,78.0,16.666666666666664,SLO,,Slovenia
2256,2015,46.0,0.0,SLO,,Slovenia
2257,2016,65.0,0.0,SLO,,Slovenia
2258,2017,90.0,0.0,SLO,,Slovenia
2259,2018,104.0,0.0,SLO,,Slovenia
2260,2019,109.0,16.666666666666664,SLO,,Slovenia
2261,1992,21.0,0.0,RSA,,South Africa
2262,1993,30.0,0.0,RSA,,South Africa
2263,1994,120.0,0.0,RSA,,South Africa
2264,1995,95.0,16.666666666666664,RSA,,South Africa
2265,1996,50.0,16.666666666666664,RSA,,South Africa
2266,1997,93.0,16.666666666666664,RSA,,South Africa
2267,1998,98.0,0.0,RSA,,South Africa
2268,1999,77.0,0.0,RSA,,South Africa
2269,2000,81.0,0.0,RSA,,South Africa
2270,2001,75.0,0.0,RSA,,South Africa
2271,2002,90.0,33.33333333333333,RSA,,South Africa
2272,2003,60.0,33.33333333333333,RSA,,South Africa
2273,2004,110.0,50.0,RSA,,South Africa
2274,2005,39.0,16.666666666666664,RSA,,South Africa
2275,2006,57.0,0.0,RSA,,South Africa
2276,2007,42.0,16.666666666666664,RSA,,South Africa
2277,2008,79.0,0.0,RSA,,South Africa
2278,2009,84.0,0.0,RSA,,South Africa
2279,2010,69.0,16.666666666666664,RSA,,South Africa
2280,2011,93.0,16.666666666666664,RSA,,South Africa
2281,2012,71.0,0.0,RSA,,South Africa
2282,2013,64.0,16.666666666666664,RSA,,South Africa
2283,2014,67.0,0.0,RSA,,South Africa
2284,2015,68.0,0.0,RSA,,South Africa
2285,2016,73.0,0.0,RSA,,South Africa
2286,2017,81.0,0.0,RSA,,South Africa
2287,2018,66.0,0.0,RSA,,South Africa
2288,2019,106.0,0.0,RSA,,South Africa
2289,1984,43.0,0.0,SPA,,Spain
2290,1985,23.0,0.0,SPA,,Spain
2291,1986,78.0,0.0,SPA,,Spain
2292,1987,91.0,0.0,SPA,,Spain
2293,1988,34.0,0.0,SPA,,Spain
2294,1989,61.0,16.666666666666664,SPA,,Spain
2295,1990,72.0,0.0,SPA,,Spain
2296,1991,66.0,0.0,SPA,,Spain
2297,1992,50.0,16.666666666666664,SPA,,Spain
2298,1993,44.0,0.0,SPA,,Spain
2299,1994,40.0,0.0,SPA,,Spain
2300,1995,72.0,0.0,SPA,,Spain
2301,1996,44.0,16.666666666666664,SPA,,Spain
2302,1997,39.0,0.0,SPA,,Spain
2303,1998,36.0,16.666666666666664,SPA,,Spain
2304,1999,60.0,0.0,SPA,,Spain
2305,2000,29.0,0.0,SPA,,Spain
2306,2001,37.0,0.0,SPA,,Spain
2307,2002,44.0,16.666666666666664,SPA,,Spain
2308,2003,59.0,0.0,SPA,,Spain
2309,2004,57.0,33.33333333333333,SPA,,Spain
2310,2005,46.0,16.666666666666664,SPA,,Spain
2311,2006,80.0,0.0,SPA,,Spain
2312,2007,48.0,0.0,SPA,,Spain
2313,2008,82.0,0.0,SPA,,Spain
2314,2009,71.0,0.0,SPA,,Spain
2315,2010,89.0,0.0,SPA,,Spain
2316,2011,83.0,0.0,SPA,,Spain
2317,2012,64.0,0.0,SPA,,Spain
2318,2013,63.0,0.0,SPA,,Spain
2319,2014,90.0,0.0,SPA,,Spain
2320,2015,47.0,16.666666666666664,SPA,,Spain
2321,2016,86.0,0.0,SPA,,Spain
2322,2017,86.0,0.0,SPA,,Spain
2323,2018,74.0,0.0,SPA,,Spain
2324,2019,110.0,0.0,SPA,,Spain
2325,1995,10.0,Nan,LKA,716.800767504902,Sri Lanka
2326,1996,34.0,Nan,LKA,758.506416930565,Sri Lanka
2327,1998,5.0,Nan,LKA,850.985655205576,Sri Lanka
2328,1999,6.0,Nan,LKA,838.56364273768,Sri Lanka
2329,2000,21.0,Nan,LKA,869.753488572239,Sri Lanka
2330,2001,21.0,0.0,LKA,832.427319625871,Sri Lanka
2331,2002,16.0,Nan,LKA,865.302139114132,Sri Lanka
2332,2003,4.0,Nan,LKA,978.168645643624,Sri Lanka
2333,2004,33.0,Nan,LKA,1060.1369431645,Sri Lanka
2334,2005,32.0,16.666666666666664,LKA,1240.51831220036,Sri Lanka
2335,2006,71.0,0.0,LKA,1423.19062070134,Sri Lanka
2336,2007,25.0,0.0,LKA,1611.17558723051,Sri Lanka
2337,2008,29.0,0.0,LKA,2007.02665500962,Sri Lanka
2338,2009,74.0,0.0,LKA,2053.76645085487,Sri Lanka
2339,2010,78.0,16.666666666666664,LKA,2836.97410911231,Sri Lanka
2340,2011,49.0,0.0,LKA,3248.0402104632,Sri Lanka
2341,2012,30.0,0.0,LKA,3351.89247576451,Sri Lanka
2342,2013,65.0,0.0,LKA,3643.83244664348,Sri Lanka
2343,2014,82.0,0.0,LKA,3885.62361617465,Sri Lanka
2344,2015,51.0,16.666666666666664,LKA,3990.35311739446,Sri Lanka
2345,2016,63.0,0.0,LKA,4107.82977539914,Sri Lanka
2346,2017,80.0,16.666666666666664,LKA,4388.20190593728,Sri Lanka
2347,2018,47.0,33.33333333333333,LKA,4360.58473469252,Sri Lanka
2348,2019,73.0,16.666666666666664,LKA,4082.69404871533,Sri Lanka
2349,1984,53.0,0.0,SWE,13099.0208341765,Sweden
2350,1985,65.0,0.0,SWE,13666.8577454736,Sweden
2351,1986,57.0,16.666666666666664,SWE,17981.0194119405,Sweden
2352,1987,134.0,0.0,SWE,21792.5589059822,Sweden
2353,1988,115.0,0.0,SWE,24534.6938164191,Sweden
2354,1989,73.0,0.0,SWE,25662.2205892506,Sweden
2355,1990,91.0,0.0,SWE,30593.6724447761,Sweden
2356,1991,125.0,0.0,SWE,31822.8038482367,Sweden
2357,1992,90.0,0.0,SWE,32800.9826867546,Sweden
2358,1993,51.0,0.0,SWE,24425.2849281118,Sweden
2359,1994,92.0,0.0,SWE,26083.6143874838,Sweden
2360,1995,106.0,16.666666666666664,SWE,30282.9639200066,Sweden
2361,1996,57.0,33.33333333333333,SWE,32998.9681608432,Sweden
2362,1997,128.0,0.0,SWE,30312.4875993103,Sweden
2363,1998,58.0,16.666666666666664,SWE,30596.5272048832,Sweden
2364,1999,66.0,16.666666666666664,SWE,30941.0793624668,Sweden
2365,2000,77.0,0.0,SWE,29624.9126748618,Sweden
2366,2001,25.0,0.0,SWE,27247.857734793,Sweden
2367,2002,60.0,33.33333333333333,SWE,29899.1952495081,Sweden
2368,2003,52.0,16.666666666666664,SWE,37321.7979047059,Sweden
2369,2004,75.0,33.33333333333333,SWE,42821.6731423358,Sweden
2370,2005,42.0,16.666666666666664,SWE,43437.0631164776,Sweden
2371,2006,82.0,0.0,SWE,46593.6021646111,Sweden
2372,2007,81.0,0.0,SWE,53700.0053363063,Sweden
2373,2008,67.0,0.0,SWE,56152.552340314,Sweden
2374,2009,70.0,16.666666666666664,SWE,46946.9602719954,Sweden
2375,2010,52.0,16.666666666666664,SWE,52869.0442891587,Sweden
2376,2011,69.0,16.666666666666664,SWE,60755.7595508465,Sweden
2377,2012,47.0,0.0,SWE,58037.8213192173,Sweden
2378,2013,62.0,16.666666666666664,SWE,61126.9431963979,Sweden
2379,2014,80.0,33.33333333333333,SWE,60020.3604576572,Sweden
2380,2015,63.0,16.666666666666664,SWE,51545.4836095322,Sweden
2381,2016,109.0,33.33333333333333,SWE,51965.1571531985,Sweden
2382,2017,91.0,16.666666666666664,SWE,53791.5087298403,Sweden
2383,2018,138.0,0.0,SWE,54589.0603860606,Sweden
2384,2019,92.0,16.666666666666664,SWE,51939.4297445291,Sweden
2385,1991,29.0,100.0,CHE,39544.4946826768,Switzerland
2386,1992,30.0,0.0,CHE,40713.6881521435,Switzerland
2387,1993,46.0,0.0,CHE,39237.1186558781,Switzerland
2388,1994,35.0,0.0,CHE,43091.7770970073,Switzerland
2389,1995,97.0,0.0,CHE,50113.8321221345,Switzerland
2390,1996,23.0,50.0,CHE,48092.6433036512,Switzerland
2391,1997,53.0,20.0,CHE,41584.441782159,Switzerland
2392,1998,37.0,16.666666666666664,CHE,42680.5867322391,Switzerland
2393,1999,79.0,0.0,CHE,41695.6912912021,Switzerland
2394,2000,67.0,0.0,CHE,38865.021939688,Switzerland
2395,2001,38.0,0.0,CHE,39638.7911061864,Switzerland
2396,2002,44.0,0.0,CHE,42458.7384679187,Switzerland
2397,2003,26.0,16.666666666666664,CHE,49335.7456291067,Switzerland
2398,2004,57.0,16.666666666666664,CHE,54659.4571488233,Switzerland
2399,2005,70.0,16.666666666666664,CHE,56242.8933645639,Switzerland
2400,2006,95.0,16.666666666666664,CHE,59011.0324592016,Switzerland
2401,2007,59.0,0.0,CHE,64989.1553256031,Switzerland
2402,2008,68.0,0.0,CHE,74175.1927898555,Switzerland
2403,2009,79.0,0.0,CHE,71568.3123885672,Switzerland
2404,2010,92.0,0.0,CHE,76531.3729407691,Switzerland
2405,2011,88.0,16.666666666666664,CHE,90476.7589651577,Switzerland
2406,2012,76.0,16.666666666666664,CHE,85836.2076767359,Switzerland
2407,2013,88.0,0.0,CHE,87304.3305813557,Switzerland
2408,2014,114.0,16.666666666666664,CHE,88724.9909402638,Switzerland
2409,2015,74.0,16.666666666666664,CHE,83806.4476003837,Switzerland
2410,2016,99.0,16.666666666666664,CHE,82153.0745447889,Switzerland
2411,2017,83.0,0.0,CHE,82254.3769269767,Switzerland
2412,2018,52.0,0.0,CHE,85217.3691512274,Switzerland
2413,2019,89.0,16.666666666666664,CHE,84121.9310304414,Switzerland
2414,2009,7.0,66.66666666666666,SYR,10288.1490473974,Syria
2415,2010,29.0,60.0,SYR,11304.644927596,Syria
2416,2011,14.0,0.0,SYR,2971.2824553193,Syria
2417,2012,19.0,0.0,SYR,1910.60453942683,Syria
2418,2013,14.0,0.0,SYR,993.739882507097,Syria
2419,2014,53.0,0.0,SYR,1071.23420385272,Syria
2420,2015,69.0,0.0,SYR,857.497867137736,Syria
2421,2016,87.0,16.666666666666664,SYR,664.341672388301,Syria
2422,2017,85.0,0.0,SYR,862.319063332871,Syria
2423,2018,69.0,0.0,SYR,1111.87209187084,Syria
2424,2019,92.0,0.0,SYR,1124.52055370091,Syria
2425,1992,124.0,Nan,TWN,,Taiwan
2426,1993,162.0,Nan,TWN,,Taiwan
2427,1994,170.0,Nan,TWN,,Taiwan
2428,1995,176.0,Nan,TWN,,Taiwan
2429,1996,100.0,Nan,TWN,,Taiwan
2430,1997,148.0,Nan,TWN,,Taiwan
2431,1998,184.0,Nan,TWN,,Taiwan
2432,1999,153.0,Nan,TWN,,Taiwan
2433,2000,164.0,Nan,TWN,,Taiwan
2434,2001,141.0,0.0,TWN,,Taiwan
2435,2002,161.0,Nan,TWN,,Taiwan
2436,2003,114.0,Nan,TWN,,Taiwan
2437,2004,190.0,Nan,TWN,,Taiwan
2438,2005,190.0,0.0,TWN,,Taiwan
2439,2006,136.0,0.0,TWN,,Taiwan
2440,2007,149.0,0.0,TWN,,Taiwan
2441,2008,168.0,0.0,TWN,,Taiwan
2442,2009,165.0,0.0,TWN,,Taiwan
2443,2010,123.0,0.0,TWN,,Taiwan
2444,2011,154.0,0.0,TWN,,Taiwan
2445,2012,127.0,0.0,TWN,,Taiwan
2446,2013,176.0,0.0,TWN,,Taiwan
2447,2014,192.0,0.0,TWN,,Taiwan
2448,2015,115.0,0.0,TWN,,Taiwan
2449,2016,175.0,0.0,TWN,,Taiwan
2450,2017,130.0,0.0,TWN,,Taiwan
2451,2018,179.0,0.0,TWN,,Taiwan
2452,2019,148.0,0.0,TWN,,Taiwan
2453,2005,3.0,0.0,TJK,333.71393843865,Tajikistan
2454,2006,35.0,0.0,TJK,401.026829310322,Tajikistan
2455,2007,37.0,0.0,TJK,517.434872524171,Tajikistan
2456,2008,60.0,0.0,TJK,704.650178811389,Tajikistan
2457,2009,82.0,0.0,TJK,666.721290565438,Tajikistan
2458,2010,73.0,0.0,TJK,740.276191244616,Tajikistan
2459,2011,68.0,0.0,TJK,837.881495181805,Tajikistan
2460,2012,91.0,0.0,TJK,959.36021750698,Tajikistan
2461,2013,65.0,0.0,TJK,1038.32071676208,Tajikistan
2462,2014,89.0,0.0,TJK,1094.43012404185,Tajikistan
2463,2015,57.0,0.0,TJK,970.362599665447,Tajikistan
2464,2016,66.0,0.0,TJK,801.39383995978,Tajikistan
2465,2017,95.0,0.0,TJK,844.36524984854,Tajikistan
2466,2018,103.0,0.0,TJK,850.666958175637,Tajikistan
2467,2019,82.0,0.0,TJK,889.023371804416,Tajikistan
2468,2014,2.0,0.0,TZA,1013.42877197266,Tanzania
2469,2015,0.0,0.0,TZA,929.7998046875,Tanzania
2470,2016,3.0,0.0,TZA,942.889038085938,Tanzania
2471,2017,5.0,0.0,TZA,975.904663085938,Tanzania
2472,2018,1.0,0.0,TZA,1011.60015869141,Tanzania
2473,2019,3.0,0.0,TZA,1050.93176269531,Tanzania
2474,1989,54.0,Nan,THA,1329.99673772162,Thailand
2475,1990,75.0,Nan,THA,1545.27698188325,Thailand
2476,1991,103.0,0.0,THA,1751.0686517884,Thailand
2477,1992,50.0,0.0,THA,1957.40542281296,Thailand
2478,1993,47.0,Nan,THA,2230.8411801125,Thailand
2479,1994,106.0,Nan,THA,2502.70864924099,Thailand
2480,1995,107.0,Nan,THA,2848.62245627548,Thailand
2481,1996,47.0,Nan,THA,3039.89213930404,Thailand
2482,1997,66.0,Nan,THA,2462.41438005174,Thailand
2483,1998,65.0,Nan,THA,1841.04295540394,Thailand
2484,1999,57.0,Nan,THA,2028.56877070995,Thailand
2485,2000,78.0,Nan,THA,2004.10705891031,Thailand
2486,2001,103.0,16.666666666666664,THA,1889.97141079834,Thailand
2487,2002,123.0,Nan,THA,2091.17890312133,Thailand
2488,2003,111.0,Nan,THA,2350.84549582551,Thailand
2489,2004,99.0,Nan,THA,2647.26073263886,Thailand
2490,2005,128.0,0.0,THA,2876.24577293139,Thailand
2491,2006,123.0,16.666666666666664,THA,3343.78595174831,Thailand
2492,2007,133.0,0.0,THA,3934.69090919863,Thailand
2493,2008,175.0,0.0,THA,4327.79747040393,Thailand
2494,2009,181.0,0.0,THA,4154.18744707842,Thailand
2495,2010,148.0,0.0,THA,4996.37209760091,Thailand
2496,2011,160.0,0.0,THA,5396.64358573682,Thailand
2497,2012,159.0,0.0,THA,5748.63272062158,Thailand
2498,2013,161.0,0.0,THA,6041.13394794203,Thailand
2499,2014,131.0,0.0,THA,5822.37778295314,Thailand
2500,2015,134.0,0.0,THA,5708.79409105798,Thailand
2501,2016,148.0,0.0,THA,5854.4639077194,Thailand
2502,2017,131.0,0.0,THA,6436.78965986703,Thailand
2503,2018,183.0,33.33333333333333,THA,7124.55881041403,Thailand
2504,2019,185.0,0.0,THA,7628.57603307351,Thailand
2505,1991,46.0,Nan,TTO,4159.07072923949,Trinidad and Tobago
2506,1992,26.0,Nan,TTO,4231.46206009518,Trinidad and Tobago
2507,1993,30.0,Nan,TTO,3608.64168552058,Trinidad and Tobago
2508,1994,63.0,Nan,TTO,3801.46954841045,Trinidad and Tobago
2509,1995,32.0,Nan,TTO,4074.87728698555,Trinidad and Tobago
2510,1996,25.0,Nan,TTO,4385.09870025141,Trinidad and Tobago
2511,1997,30.0,Nan,TTO,4352.81259535963,Trinidad and Tobago
2512,1998,36.0,Nan,TTO,4569.65241228159,Trinidad and Tobago
2513,1999,33.0,Nan,TTO,5130.86607098351,Trinidad and Tobago
2514,2000,40.0,Nan,TTO,6120.94270389706,Trinidad and Tobago
2515,2001,36.0,33.33333333333333,TTO,6592.77664795341,Trinidad and Tobago
2516,2002,22.0,Nan,TTO,6692.80435504512,Trinidad and Tobago
2517,2003,33.0,Nan,TTO,8352.46315761855,Trinidad and Tobago
2518,2004,29.0,Nan,TTO,9756.50037102982,Trinidad and Tobago
2519,2005,13.0,0.0,TTO,11673.7815403674,Trinidad and Tobago
2520,2006,34.0,0.0,TTO,13340.916273498,Trinidad and Tobago
2521,2007,39.0,33.33333333333333,TTO,15627.2868179082,Trinidad and Tobago
2522,2008,28.0,0.0,TTO,20011.1482740497,Trinidad and Tobago
2523,2009,28.0,16.666666666666664,TTO,13682.76361003,Trinidad and Tobago
2524,2010,37.0,20.0,TTO,15711.5587055513,Trinidad and Tobago
2525,2011,29.0,16.666666666666664,TTO,17910.319154168,Trinidad and Tobago
2526,2012,26.0,20.0,TTO,19110.0538950806,Trinidad and Tobago
2527,2013,16.0,33.33333333333333,TTO,19927.4039046998,Trinidad and Tobago
2528,2014,32.0,20.0,TTO,20473.404028045,Trinidad and Tobago
2529,2015,26.0,0.0,TTO,18508.770502876,Trinidad and Tobago
2530,2016,15.0,50.0,TTO,16139.105257595,Trinidad and Tobago
2531,2017,15.0,0.0,TTO,16258.7489291438,Trinidad and Tobago
2532,2018,26.0,33.33333333333333,TTO,16328.1268925695,Trinidad and Tobago
2533,2019,34.0,16.666666666666664,TTO,15642.4067190576,Trinidad and Tobago
2534,1984,29.0,Nan,TUN,1133.99686183794,Tunisia
2535,1985,46.0,Nan,TUN,1124.9495127416,Tunisia
2536,1986,85.0,Nan,TUN,1174.88213527445,Tunisia
2537,1988,67.0,0.0,TUN,1251.27166092792,Tunisia
2538,1989,81.0,Nan,TUN,1223.51831774574,Tunisia
2539,1990,55.0,Nan,TUN,1456.22448917712,Tunisia
2540,1991,69.0,25.0,TUN,1516.29427159383,Tunisia
2541,1992,64.0,Nan,TUN,1760.48141336687,Tunisia
2542,1999,22.0,Nan,TUN,2343.9972545107,Tunisia
2543,2001,36.0,16.666666666666664,TUN,2207.65992062952,Tunisia
2544,2002,22.0,Nan,TUN,2292.48370528686,Tunisia
2545,2004,31.0,Nan,TUN,3029.84876850628,Tunisia
2546,2005,9.0,0.0,TUN,3106.57663000034,Tunisia
2547,2008,20.0,0.0,TUN,4200.17264387775,Tunisia
2548,2009,27.0,20.0,TUN,4029.46120631103,Tunisia
2549,2010,31.0,0.0,TUN,4241.01190951928,Tunisia
2550,2011,46.0,0.0,TUN,4361.94912218432,Tunisia
2551,2012,25.0,0.0,TUN,4233.9162540494,Tunisia
2552,2013,49.0,0.0,TUN,4308.33830494463,Tunisia
2553,2014,37.0,33.33333333333333,TUN,4398.63869540854,Tunisia
2554,2015,41.0,0.0,TUN,3960.92484913663,Tunisia
2555,2016,50.0,33.33333333333333,TUN,3796.1095999439,Tunisia
2556,2017,59.0,0.0,TUN,3569.71883883673,Tunisia
2557,2018,49.0,0.0,TUN,3577.17534204669,Tunisia
2558,2019,48.0,0.0,TUN,3477.83618091653,Tunisia
2559,1984,0.0,0.0,TUR,1245.92878830587,Turkey
2560,1985,54.0,0.0,TUR,1367.19549564049,Turkey
2561,1986,55.0,0.0,TUR,1506.71412689474,Turkey
2562,1987,94.0,0.0,TUR,1701.26484074194,Turkey
2563,1988,65.0,16.666666666666664,TUR,1738.37644483375,Turkey
2564,1989,133.0,16.666666666666664,TUR,2009.69366964856,Turkey
2565,1990,75.0,0.0,TUR,2773.26975898937,Turkey
2566,1991,111.0,0.0,TUR,2730.14338061428,Turkey
2567,1992,63.0,0.0,TUR,2825.91503735204,Turkey
2568,1993,81.0,16.666666666666664,TUR,3148.83643990722,Turkey
2569,1994,118.0,0.0,TUR,2240.60879008605,Turkey
2570,1995,134.0,0.0,TUR,2855.04055385514,Turkey
2571,1996,104.0,0.0,TUR,3009.67016435321,Turkey
2572,1997,119.0,0.0,TUR,3098.66801348091,Turkey
2573,1998,122.0,0.0,TUR,4433.35828474486,Turkey
2574,1999,109.0,0.0,TUR,4057.82127369394,Turkey
2575,2000,111.0,0.0,TUR,4278.26311284951,Turkey
2576,2001,136.0,0.0,TUR,3100.45899923828,Turkey
2577,2002,135.0,0.0,TUR,3640.76283635427,Turkey
2578,2003,133.0,0.0,TUR,4704.77266342301,Turkey
2579,2004,118.0,0.0,TUR,6031.79136735234,Turkey
2580,2005,130.0,0.0,TUR,7369.43188923286,Turkey
2581,2006,117.0,16.666666666666664,TUR,8003.81449265461,Turkey
2582,2007,124.0,16.666666666666664,TUR,9711.22376120832,Turkey
2583,2008,170.0,0.0,TUR,10843.5036940489,Turkey
2584,2009,177.0,0.0,TUR,9012.99945793034,Turkey
2585,2010,139.0,0.0,TUR,10622.7020439723,Turkey
2586,2011,159.0,0.0,TUR,11300.7852215681,Turkey
2587,2012,128.0,16.666666666666664,TUR,11713.2849831139,Turkey
2588,2013,139.0,16.666666666666664,TUR,12578.1878632,Turkey
2589,2014,147.0,0.0,TUR,12165.220135038,Turkey
2590,2015,113.0,16.666666666666664,TUR,11049.9951100942,Turkey
2591,2016,121.0,16.666666666666664,TUR,10970.0458948862,Turkey
2592,2017,102.0,0.0,TUR,10695.550196231,Turkey
2593,2018,138.0,0.0,TUR,9568.83618958168,Turkey
2594,2019,135.0,0.0,TUR,9215.44087472889,Turkey
2595,1993,17.0,50.0,NCY,,Turkish Republic of Northern Cyprus
2596,1992,0.0,Nan,TKM,815.00235968652,Turkmenistan
2597,1993,9.0,Nan,TKM,788.985777444734,Turkmenistan
2598,1996,9.0,25.0,TKM,553.059414303541,Turkmenistan
2599,1999,13.0,Nan,TKM,544.439255605805,Turkmenistan
2600,2001,29.0,Nan,TKM,762.610797622974,Turkmenistan
2601,2002,45.0,Nan,TKM,949.576398205626,Turkmenistan
2602,2003,37.0,Nan,TKM,1256.03186702755,Turkmenistan
2603,2004,52.0,Nan,TKM,1418.80626559546,Turkmenistan
2604,2005,18.0,0.0,TKM,1658.67277890821,Turkmenistan
2605,2006,59.0,0.0,TKM,2074.40738939883,Turkmenistan
2606,2007,51.0,0.0,TKM,2520.28502555268,Turkmenistan
2607,2008,76.0,0.0,TKM,3778.6685390822,Turkmenistan
2608,2009,97.0,0.0,TKM,3901.67028309872,Turkmenistan
2609,2010,91.0,0.0,TKM,4286.88050515414,Turkmenistan
2610,2011,64.0,0.0,TKM,5453.15500459414,Turkmenistan
2611,2012,78.0,0.0,TKM,6441.88661774322,Turkmenistan
2612,2013,78.0,0.0,TKM,7049.79750519535,Turkmenistan
2613,2015,64.0,0.0,TKM,6208.2966545016,Turkmenistan
2614,2016,58.0,0.0,TKM,6163.25340597611,Turkmenistan
2615,2017,93.0,0.0,TKM,6354.53282979422,Turkmenistan
2616,2018,65.0,0.0,TKM,6721.34954037245,Turkmenistan
2617,2019,53.0,0.0,TKM,7344.88020350303,Turkmenistan
2618,2011,0.0,100.0,UGA,837.095884208132,Uganda
2619,2012,2.0,25.0,UGA,796.711139410077,Uganda
2620,2013,1.0,20.0,UGA,819.757867338416,Uganda
2621,2014,5.0,25.0,UGA,897.50972863557,Uganda
2622,2015,6.0,20.0,UGA,864.180059289672,Uganda
2623,2016,12.0,16.666666666666664,UGA,753.684405508036,Uganda
2624,2017,22.0,16.666666666666664,UGA,766.177604015442,Uganda
2625,2018,9.0,50.0,UGA,793.128082237434,Uganda
2626,2019,5.0,50.0,UGA,823.024732902811,Uganda
2627,1992,124.0,0.0,UKR,1417.17077636719,Ukraine
2628,1993,96.0,0.0,UKR,1258.12951660156,Ukraine
2629,1994,163.0,0.0,UKR,1012.09869384766,Ukraine
2630,1995,140.0,16.666666666666664,UKR,935.958740234375,Ukraine
2631,1996,105.0,0.0,UKR,872.713500976563,Ukraine
2632,1997,195.0,0.0,UKR,991.242797851563,Ukraine
2633,1998,166.0,0.0,UKR,835.236633300781,Ukraine
2634,1999,136.0,0.0,UKR,635.757934570313,Ukraine
2635,2000,135.0,0.0,UKR,658.344604492188,Ukraine
2636,2001,143.0,0.0,UKR,807.801940917969,Ukraine
2637,2002,124.0,0.0,UKR,911.906860351563,Ukraine
2638,2003,118.0,50.0,UKR,1087.7880859375,Ukraine
2639,2004,174.0,16.666666666666664,UKR,1416.60375976563,Ukraine
2640,2005,181.0,0.0,UKR,1894.46008300781,Ukraine
2641,2006,114.0,16.666666666666664,UKR,2391.32397460938,Ukraine
2642,2007,154.0,0.0,UKR,3197.93432617188,Ukraine
2643,2008,153.0,16.666666666666664,UKR,4066.53173828125,Ukraine
2644,2009,162.0,33.33333333333333,UKR,2639.37817382813,Ukraine
2645,2010,117.0,33.33333333333333,UKR,3078.41479492188,Ukraine
2646,2011,136.0,0.0,UKR,3704.84228515625,Ukraine
2647,2012,116.0,16.666666666666664,UKR,4004.78979492188,Ukraine
2648,2013,146.0,16.666666666666664,UKR,4187.73974609375,Ukraine
2649,2014,175.0,33.33333333333333,UKR,3104.65380859375,Ukraine
2650,2015,135.0,50.0,UKR,2124.66259765625,Ukraine
2651,2016,118.0,16.666666666666664,UKR,2187.7275390625,Ukraine
2652,2017,122.0,0.0,UKR,2638.32543945313,Ukraine
2653,2018,186.0,16.666666666666664,UKR,3096.5625,Ukraine
2654,2019,165.0,0.0,UKR,3661.45776367188,Ukraine
2655,1984,235.0,0.0,USS,,Union of Soviet Socialist Republics
2656,1985,140.0,16.666666666666664,USS,,Union of Soviet Socialist Republics
2657,1986,203.0,0.0,USS,,Union of Soviet Socialist Republics
2658,1987,235.0,0.0,USS,,Union of Soviet Socialist Republics
2659,1988,217.0,0.0,USS,,Union of Soviet Socialist Republics
2660,1989,217.0,33.33333333333333,USS,,Union of Soviet Socialist Republics
2661,1990,193.0,16.666666666666664,USS,,Union of Soviet Socialist Republics
2662,1991,241.0,16.666666666666664,USS,,Union of Soviet Socialist Republics
2663,2007,0.0,0.0,ARE,43918.3801694265,United Arab Emirates
2664,2008,5.0,33.33333333333333,ARE,45140.7690772438,United Arab Emirates
2665,2009,3.0,100.0,ARE,31722.5887637992,United Arab Emirates
2666,2010,0.0,0.0,ARE,35392.2609669642,United Arab Emirates
2667,2011,1.0,75.0,ARE,42078.6138125427,United Arab Emirates
2668,2019,0.0,100.0,ARE,45376.1708381558,United Arab Emirates
2669,1984,168.0,0.0,GBR,8179.19444064991,United Kingdom
2670,1985,121.0,0.0,GBR,8652.21654247593,United Kingdom
2671,1986,141.0,0.0,GBR,10611.112210096,United Kingdom
2672,1987,182.0,0.0,GBR,13118.586534629,United Kingdom
2673,1988,121.0,0.0,GBR,15987.1680775688,United Kingdom
2674,1989,122.0,16.666666666666664,GBR,16239.2821960944,United Kingdom
